Zone,Sub-Registrar-Office,Village,Street Name,Land Classification,Year,Price
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA MARATTU STREET,Commercial Special Type - IV,2020,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA MARATTU STREET,Commercial Special Type - IV,2021,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA MARATTU STREET,Commercial Special Type - IV,2022,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA MARATTU STREET,Commercial Special Type - IV,2023,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA MARATTU STREET,Commercial Special Type - IV,2023,5000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA MARATTU STREET,Commercial Special Type - IV,2024,5000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2012,6000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2013,6000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2014,6000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2015,6000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2016,6000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2017,6000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2017,4020
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2018,4020
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2019,4020
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2020,4020
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2021,4020
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2022,4020
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2023,4020
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2023,6000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,KEELA VELI STREET,Commercial Special Type - III,2024,6000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2012,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2013,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2014,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2015,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2016,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2017,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2017,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2018,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2019,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2020,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2021,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2022,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2023,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2023,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAHALE VADAMPOKI STREET,Residential Class I Type - I,2024,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2012,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2013,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2014,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2015,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2016,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2017,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2017,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2018,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2019,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2020,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2021,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2022,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2023,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2023,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MAKALIPATTI CROSS LANE,Residential Class I Type - I,2024,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2012,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2013,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2014,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2015,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2016,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2017,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2017,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2018,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2019,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2020,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2021,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2022,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2023,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2023,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA KRISHNASAMY LANE,Residential Class I Type - I,2024,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2012,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2013,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2014,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2015,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2016,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2017,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2017,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2018,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2019,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2020,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2021,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2022,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2023,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2023,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANIKKA NAGASAMY IYER LANE,Residential Class I Type - I,2024,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2012,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2013,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2014,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2015,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2016,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2017,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2017,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2018,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2019,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2020,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2021,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2022,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2023,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2023,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,MANJANAKARA STREET,Commercial Class I Type - I,2024,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2012,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2013,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2014,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2015,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2016,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2017,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2017,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2018,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2019,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2020,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2021,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2022,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2023,2680
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2023,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MARATTU STREET,Commercial Class I Type - I,2024,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2012,8000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2013,8000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2014,8000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2015,8000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2016,8000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2017,8000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2017,5360
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2018,5360
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2019,5360
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2020,5360
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2021,5360
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2022,5360
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2023,5360
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2023,8000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH MASI STREET,Commercial Special Type - I,2024,8000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2012,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2013,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2014,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2015,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2016,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2017,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2017,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2018,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2019,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2020,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2021,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2022,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2023,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2023,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,SOUTH PERUMAL MASTHIRI STREET,Residential Class I Type - I,2024,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2012,5000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2013,5000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2014,5000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2015,5000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2016,5000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2017,5000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2017,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2018,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2019,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2020,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2021,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2022,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2023,3350
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2023,5000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THERKU VELI STREET,Commercial Special Type - IV,2024,5000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2012,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2013,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2014,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2015,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2016,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2017,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2017,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2018,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2019,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2020,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2021,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2022,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2023,2010
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2023,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 2,THIRUMALAI NAICKER PALACE (LEFT SIDE),Residential Class I Type - I,2024,3000
Madurai,Madurai South Joint I,Town Suryvey Ward 6,MELA AVANA MULA STREET,Commercial Special Type - I,2012,4000
Madurai,Madurai South Joint I,Town Suryvey Ward 6,MELA AVANA MULA STREET,Commercial Special Type - I,2013,4000
